Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Payment Mode
ORD-13733,2023-09-29,2023-09-30,Second Class,CUST-804,Kiara Verma,Home Office,South,Tennessee,Technology,Machines,Laptop Pro,9919.26,7,0.0,2481.82,Cash on Delivery
ORD-13734,2023-05-02,2023-05-03,Standard Class,CUST-523,Diya Reddy,Consumer,West,Oregon,Technology,Copiers,Office Copier,5620.54,4,0.0,460.58,Credit Card
ORD-13735,2024-09-29,2024-10-02,Standard Class,CUST-613,Reyansh Sharma,Corporate,South,Florida,Office Supplies,Storage,File Cabinet,662.84,7,0.0,210.53,UPI
ORD-13736,2022-04-08,2022-04-12,Second Class,CUST-874,Ishaan Gupta,Consumer,South,Tennessee,Office Supplies,Binders,Clip Binder,339.17,4,0.0,56.48,Debit Card
ORD-13737,2022-06-01,2022-06-06,Second Class,CUST-390,Diya Das,Consumer,West,Nevada,Office Supplies,Storage,File Cabinet,404.21,6,0.15,51.05,Credit Card
ORD-13738,2024-05-11,2024-05-16,Standard Class,CUST-121,Vivaan Gupta,Consumer,West,Washington,Office Supplies,Labels,Label Roll,224.64,3,0.3,-26.01,Credit Card
ORD-13739,2024-02-24,2024-02-29,Standard Class,CUST-505,Meera Reddy,Home Office,West,Washington,Furniture,Furnishings,Photo Frame,2667.12,6,0.15,337.67,Debit Card
ORD-13740,2022-09-30,2022-10-02,Second Class,CUST-480,Ishaan Mehta,Consumer,Central,Michigan,Technology,Copiers,Office Copier,766.23,1,0.4,-110.71,Net Banking
ORD-13741,2022-04-24,2022-04-25,Standard Class,CUST-784,Neha Rao,Consumer,East,Massachusetts,Furniture,Bookcases,Oak Bookcase,516.03,7,0.15,77.68,Cash on Delivery
ORD-13742,2022-08-06,2022-08-12,Second Class,CUST-313,Aarav Rao,Consumer,West,California,Technology,Accessories,Webcam,5214.35,5,0.0,569.57,Credit Card
ORD-13743,2024-10-16,2024-10-21,Second Class,CUST-259,Tara Sharma,Consumer,West,Washington,Office Supplies,Paper,Sticky Notes,188.61,2,0.0,27.61,Credit Card
ORD-13744,2023-07-08,2023-07-15,Standard Class,CUST-259,Tara Sharma,Consumer,South,Florida,Office Supplies,Labels,Label Maker,564.9,6,0.15,87.15,Debit Card
ORD-13745,2024-07-12,2024-07-13,Standard Class,CUST-256,Meera Kapoor,Home Office,East,Pennsylvania,Furniture,Chairs,Executive Chair,4153.68,11,0.0,1148.23,Credit Card
ORD-13746,2024-11-12,2024-11-13,Second Class,CUST-909,Neha Singh,Home Office,East,Pennsylvania,Furniture,Furnishings,Desk Lamp,404.97,5,0.1,-3.59,Credit Card
ORD-13747,2022-05-06,2022-05-08,Same Day,CUST-169,Priya Nair,Corporate,East,Massachusetts,Office Supplies,Binders,View Binder,554.69,7,0.0,77.03,UPI
ORD-13748,2024-06-23,2024-06-24,Standard Class,CUST-382,Vivaan Rao,Consumer,West,Oregon,Office Supplies,Paper,A4 Paper Ream,766.66,11,0.4,13.29,Net Banking
ORD-13749,2024-12-28,2025-01-02,Standard Class,CUST-233,Kabir Nair,Corporate,West,Oregon,Technology,Copiers,Portable Scanner,14251.51,10,0.0,4379.24,Net Banking
ORD-13750,2022-06-03,2022-06-09,Standard Class,CUST-473,Dev Gupta,Corporate,West,California,Furniture,Furnishings,Wall Clock,2161.69,10,0.15,9.71,Cash on Delivery
ORD-13751,2023-07-07,2023-07-10,Second Class,CUST-927,Kabir Gupta,Consumer,South,Florida,Furniture,Chairs,Folding Chair,1810.15,6,0.4,-298.05,Credit Card
ORD-13752,2023-03-07,2023-03-14,Second Class,CUST-256,Meera Kapoor,Corporate,South,Georgia,Office Supplies,Binders,Clip Binder,778.48,9,0.0,94.66,Cash on Delivery
ORD-13753,2024-06-14,2024-06-21,Second Class,CUST-401,Sara Nair,Corporate,South,North Carolina,Furniture,Furnishings,Cushion,1942.35,8,0.0,298.51,Net Banking
ORD-13754,2022-01-19,2022-01-24,Second Class,CUST-629,Kiara Patel,Corporate,West,Washington,Technology,Machines,3D Printer,3714.21,3,0.15,925.58,Net Banking
ORD-13755,2023-04-12,2023-04-13,Standard Class,CUST-267,Diya Sharma,Corporate,South,North Carolina,Office Supplies,Art,Marker Set,448.29,9,0.0,110.0,Net Banking
ORD-13756,2022-12-21,2022-12-27,Second Class,CUST-262,Zara Reddy,Corporate,Central,Michigan,Office Supplies,Binders,View Binder,552.68,6,0.0,32.47,Credit Card
ORD-13757,2022-10-10,2022-10-14,Same Day,CUST-267,Diya Sharma,Consumer,West,Oregon,Office Supplies,Storage,Shelf Unit,464.72,8,0.0,109.18,Net Banking
ORD-13758,2023-08-18,2023-08-23,Standard Class,CUST-279,Ananya Iyer,Consumer,East,Massachusetts,Furniture,Tables,Conference Table,3606.86,9,0.15,-108.17,Net Banking
ORD-13759,2024-01-21,2024-01-23,Standard Class,CUST-132,Rohan Verma,Consumer,East,Massachusetts,Furniture,Bookcases,Metal Bookcase,5275.1,10,0.1,534.91,Credit Card
ORD-13760,2023-09-18,2023-09-25,First Class,CUST-326,Kiara Mehta,Home Office,East,New Jersey,Office Supplies,Binders,Ring Binder,34.92,2,0.0,5.17,UPI
ORD-13761,2023-10-06,2023-10-07,Second Class,CUST-339,Ananya Reddy,Consumer,West,California,Furniture,Tables,Standing Desk,4791.76,8,0.1,806.72,UPI
ORD-13762,2024-12-16,2024-12-20,Second Class,CUST-267,Diya Sharma,Consumer,East,Massachusetts,Furniture,Chairs,Folding Chair,946.78,2,0.0,81.17,Credit Card
ORD-13763,2023-09-10,2023-09-12,Standard Class,CUST-808,Rohan Rao,Consumer,Central,Illinois,Furniture,Furnishings,Desk Lamp,5428.35,9,0.1,1509.76,Cash on Delivery
ORD-13764,2024-04-18,2024-04-24,Standard Class,CUST-733,Zara Verma,Home Office,Central,Michigan,Office Supplies,Labels,Label Maker,949.24,9,0.1,119.14,Net Banking
ORD-13765,2022-04-20,2022-04-26,First Class,CUST-835,Priya Kapoor,Consumer,East,Massachusetts,Technology,Machines,Laptop Pro,3180.1,3,0.0,476.42,UPI
ORD-13766,2023-11-25,2023-12-02,Standard Class,CUST-316,Reyansh Das,Corporate,East,Pennsylvania,Office Supplies,Storage,Shelf Unit,205.54,7,0.2,37.23,Cash on Delivery
ORD-13767,2024-02-20,2024-02-22,Standard Class,CUST-423,Reyansh Joshi,Consumer,Central,Illinois,Office Supplies,Paper,Printer Paper,89.07,8,0.2,1.85,UPI
ORD-13768,2024-10-03,2024-10-07,First Class,CUST-149,Neha Gupta,Home Office,West,California,Technology,Accessories,Keyboard,4780.28,4,0.1,1233.35,Net Banking
ORD-13769,2022-09-20,2022-09-21,Standard Class,CUST-822,Ananya Rao,Consumer,South,Georgia,Office Supplies,Binders,Clip Binder,388.75,7,0.4,-38.91,Cash on Delivery
ORD-13770,2022-11-16,2022-11-17,Standard Class,CUST-927,Zara Mehta,Home Office,South,Florida,Office Supplies,Labels,Label Roll,86.85,4,0.1,13.6,UPI
ORD-13771,2024-09-15,2024-09-19,Standard Class,CUST-868,Priya Singh,Consumer,West,California,Furniture,Furnishings,Photo Frame,3445.67,8,0.15,679.12,UPI
ORD-13772,2023-03-10,2023-03-13,Second Class,CUST-579,Diya Iyer,Consumer,West,Washington,Office Supplies,Labels,Label Maker,749.88,9,0.1,180.3,Credit Card
ORD-13773,2023-09-16,2023-09-23,Standard Class,CUST-844,Sara Patel,Corporate,South,Georgia,Technology,Phones,Cordless Phone,1688.54,5,0.3,37.43,UPI
ORD-13774,2022-09-01,2022-09-04,Standard Class,CUST-260,Diya Singh,Corporate,Central,Texas,Technology,Accessories,Keyboard,496.14,9,0.4,-54.95,UPI
ORD-13775,2023-06-14,2023-06-21,Standard Class,CUST-889,Karan Singh,Corporate,West,Nevada,Furniture,Bookcases,Oak Bookcase,869.58,4,0.15,59.0,Credit Card
ORD-13776,2023-06-23,2023-06-26,Standard Class,CUST-372,Arjun Reddy,Consumer,West,Washington,Furniture,Furnishings,Cushion,588.05,3,0.0,151.54,Net Banking
ORD-13777,2022-01-11,2022-01-14,Standard Class,CUST-889,Isha Joshi,Consumer,South,Tennessee,Technology,Phones,Cordless Phone,1587.77,3,0.2,205.61,Cash on Delivery
ORD-13778,2022-06-25,2022-06-26,Second Class,CUST-776,Aarav Mehta,Corporate,West,California,Office Supplies,Labels,Label Roll,232.34,3,0.3,-15.07,Debit Card
ORD-13779,2024-07-19,2024-07-26,Standard Class,CUST-301,Kabir Reddy,Consumer,Central,Illinois,Office Supplies,Storage,Shelf Unit,271.25,4,0.15,12.84,UPI
ORD-13780,2024-06-22,2024-06-29,Second Class,CUST-181,Ishaan Das,Corporate,East,New Jersey,Office Supplies,Storage,File Cabinet,87.95,7,0.0,14.39,UPI
ORD-13781,2024-11-14,2024-11-18,Standard Class,CUST-212,Arjun Mehta,Consumer,East,Massachusetts,Technology,Machines,3D Printer,6132.79,6,0.0,426.09,Credit Card
ORD-13782,2022-06-10,2022-06-16,Same Day,CUST-935,Aditya Sharma,Consumer,Central,Texas,Office Supplies,Labels,Label Roll,896.77,8,0.0,203.98,Debit Card
ORD-13783,2024-04-28,2024-05-02,Standard Class,CUST-783,Meera Sharma,Consumer,Central,Michigan,Office Supplies,Binders,View Binder,481.97,5,0.1,128.63,Credit Card
ORD-13784,2024-03-16,2024-03-23,Same Day,CUST-398,Isha Chawla,Home Office,West,Oregon,Technology,Accessories,Webcam,5678.87,10,0.15,654.06,UPI
ORD-13785,2022-02-03,2022-02-07,First Class,CUST-794,Tara Joshi,Corporate,Central,Texas,Office Supplies,Binders,View Binder,248.8,3,0.0,72.05,Credit Card
ORD-13786,2022-07-30,2022-08-05,Standard Class,CUST-116,Kabir Kapoor,Consumer,South,Georgia,Office Supplies,Binders,Ring Binder,457.18,8,0.0,126.57,Net Banking
ORD-13787,2022-09-15,2022-09-19,Standard Class,CUST-359,Kiara Gupta,Home Office,West,California,Office Supplies,Labels,Label Roll,1247.25,11,0.0,295.57,UPI
ORD-13788,2023-12-16,2023-12-20,Standard Class,CUST-352,Rohan Khan,Consumer,South,Florida,Office Supplies,Binders,View Binder,156.79,4,0.15,28.68,UPI
ORD-13789,2024-07-23,2024-07-29,Second Class,CUST-985,Aarav Joshi,Consumer,East,New Jersey,Technology,Accessories,Keyboard,8070.46,7,0.2,24.98,Net Banking
ORD-13790,2022-01-19,2022-01-25,Standard Class,CUST-248,Reyansh Gupta,Consumer,West,Oregon,Technology,Phones,Smartphone X1,2361.51,4,0.15,402.67,Credit Card
ORD-13791,2024-09-11,2024-09-15,Standard Class,CUST-149,Neha Gupta,Corporate,South,Tennessee,Furniture,Bookcases,Metal Bookcase,732.99,6,0.2,154.21,Cash on Delivery
ORD-13792,2022-04-17,2022-04-23,Standard Class,CUST-275,Zara Das,Home Office,South,Tennessee,Office Supplies,Storage,File Cabinet,495.4,11,0.1,10.5,Cash on Delivery
ORD-13793,2024-02-20,2024-02-23,First Class,CUST-860,Diya Joshi,Consumer,South,Georgia,Office Supplies,Art,Color Pencils,11.59,1,0.1,0.77,Debit Card
ORD-13794,2023-10-29,2023-10-31,Second Class,CUST-720,Ishaan Khan,Corporate,Central,Michigan,Technology,Copiers,Portable Scanner,2695.85,10,0.0,321.35,Cash on Delivery
ORD-13795,2022-05-13,2022-05-16,Standard Class,CUST-753,Ananya Singh,Corporate,South,Georgia,Technology,Accessories,USB Hub,6219.45,10,0.2,419.04,Cash on Delivery
ORD-13796,2023-11-08,2023-11-13,Standard Class,CUST-688,Vivaan Singh,Consumer,South,Tennessee,Furniture,Tables,Round Table,3795.63,11,0.0,485.36,Cash on Delivery
ORD-13797,2023-08-08,2023-08-14,Second Class,CUST-791,Meera Singh,Consumer,South,North Carolina,Office Supplies,Storage,Storage Box,249.3,3,0.0,73.43,UPI
ORD-13798,2024-07-30,2024-07-31,Standard Class,CUST-454,Karan Iyer,Consumer,East,New Jersey,Office Supplies,Binders,View Binder,183.51,4,0.15,5.55,UPI
ORD-13799,2023-12-14,2023-12-17,Second Class,CUST-860,Isha Patel,Consumer,East,New Jersey,Furniture,Bookcases,Metal Bookcase,3908.42,8,0.2,363.92,Cash on Delivery
ORD-13800,2024-09-01,2024-09-06,Standard Class,CUST-636,Karan Gupta,Corporate,Central,Michigan,Furniture,Bookcases,Metal Bookcase,2594.16,6,0.0,303.72,Net Banking
ORD-13801,2024-11-30,2024-12-06,Standard Class,CUST-909,Neha Singh,Corporate,South,North Carolina,Furniture,Furnishings,Photo Frame,6570.5,10,0.15,1689.06,Net Banking
ORD-13802,2022-01-28,2022-01-31,Standard Class,CUST-282,Kiara Khan,Consumer,South,Tennessee,Office Supplies,Binders,Clip Binder,732.76,9,0.0,98.85,Credit Card
ORD-13803,2023-07-29,2023-07-31,Standard Class,CUST-656,Sara Iyer,Consumer,South,Florida,Office Supplies,Labels,Label Roll,626.2,10,0.15,10.44,Debit Card
ORD-13804,2024-08-03,2024-08-08,Second Class,CUST-411,Sara Joshi,Consumer,East,New Jersey,Furniture,Bookcases,Corner Bookcase,1139.8,4,0.3,124.02,Net Banking
ORD-13805,2022-06-30,2022-07-06,Standard Class,CUST-180,Kabir Das,Home Office,East,New Jersey,Furniture,Chairs,Ergo Chair,644.25,2,0.2,71.94,Cash on Delivery
ORD-13806,2023-12-31,2024-01-06,Standard Class,CUST-313,Aarav Rao,Home Office,East,Massachusetts,Technology,Copiers,Office Copier,654.68,2,0.2,96.36,UPI
ORD-13807,2022-10-10,2022-10-15,First Class,CUST-301,Kabir Reddy,Corporate,East,New York,Office Supplies,Storage,File Cabinet,216.53,6,0.1,-0.07,UPI
ORD-13808,2023-05-25,2023-05-29,Standard Class,CUST-411,Sara Joshi,Consumer,Central,Ohio,Technology,Accessories,Wireless Mouse,2759.03,11,0.0,342.75,Net Banking
ORD-13809,2023-10-11,2023-10-12,Second Class,CUST-744,Priya Chawla,Corporate,East,New York,Technology,Machines,3D Printer,8959.33,7,0.1,1249.4,Debit Card
ORD-13810,2024-04-23,2024-04-28,Second Class,CUST-793,Rohan Reddy,Consumer,South,North Carolina,Office Supplies,Paper,Printer Paper,896.62,11,0.2,26.07,Credit Card
ORD-13811,2023-09-18,2023-09-19,Standard Class,CUST-153,Priya Verma,Corporate,West,Nevada,Technology,Machines,3D Printer,7563.95,7,0.1,282.36,Credit Card
ORD-13812,2024-03-03,2024-03-06,Standard Class,CUST-924,Vivaan Verma,Consumer,West,Nevada,Office Supplies,Art,Color Pencils,701.35,10,0.3,114.57,Cash on Delivery
ORD-13813,2022-01-08,2022-01-15,First Class,CUST-531,Isha Iyer,Home Office,Central,Michigan,Technology,Machines,Laptop Pro,6176.14,7,0.15,151.5,Debit Card
ORD-13814,2024-07-13,2024-07-19,Standard Class,CUST-348,Dev Reddy,Corporate,Central,Texas,Furniture,Tables,Round Table,5005.53,7,0.2,960.02,Credit Card
ORD-13815,2022-05-30,2022-06-02,Second Class,CUST-176,Reyansh Mehta,Consumer,Central,Ohio,Office Supplies,Binders,Clip Binder,444.72,8,0.3,60.92,Cash on Delivery
ORD-13816,2022-01-24,2022-01-26,Second Class,CUST-636,Karan Gupta,Consumer,Central,Michigan,Office Supplies,Art,Color Pencils,546.4,9,0.0,130.64,UPI
ORD-13817,2024-10-27,2024-10-30,First Class,CUST-483,Kiara Nair,Home Office,South,Tennessee,Office Supplies,Art,Sketch Pad,107.12,5,0.0,21.72,UPI
ORD-13818,2024-11-11,2024-11-12,Standard Class,CUST-589,Priya Iyer,Consumer,Central,Texas,Technology,Machines,3D Printer,3236.46,4,0.15,359.9,Credit Card
ORD-13819,2023-05-09,2023-05-14,First Class,CUST-971,Aarav Singh,Consumer,South,Florida,Technology,Copiers,Portable Scanner,5950.52,11,0.0,1974.67,Net Banking
ORD-13820,2024-12-06,2024-12-10,Standard Class,CUST-406,Meera Rao,Consumer,East,New York,Furniture,Chairs,Executive Chair,1980.87,4,0.4,90.41,UPI
ORD-13821,2022-06-26,2022-06-28,Standard Class,CUST-517,Diya Verma,Home Office,West,Washington,Furniture,Bookcases,Metal Bookcase,90.32,1,0.0,31.08,UPI
ORD-13822,2022-11-18,2022-11-21,Second Class,CUST-613,Reyansh Sharma,Corporate,South,Tennessee,Technology,Accessories,Keyboard,5830.52,5,0.0,585.93,Credit Card
ORD-13823,2022-06-28,2022-07-02,Standard Class,CUST-579,Diya Iyer,Corporate,South,Georgia,Office Supplies,Paper,A4 Paper Ream,480.52,5,0.0,74.6,UPI
ORD-13824,2024-09-28,2024-10-03,Standard Class,CUST-886,Ishaan Iyer,Home Office,Central,Ohio,Furniture,Tables,Round Table,700.17,2,0.15,109.19,Credit Card
ORD-13825,2023-11-17,2023-11-21,Standard Class,CUST-126,Kabir Verma,Corporate,East,New York,Office Supplies,Labels,Label Maker,128.05,3,0.2,-0.76,Net Banking
ORD-13826,2024-01-02,2024-01-04,Standard Class,CUST-443,Vivaan Kapoor,Corporate,South,Georgia,Furniture,Tables,Study Table,7279.8,10,0.1,1852.05,Cash on Delivery
ORD-13827,2022-03-25,2022-03-26,First Class,CUST-870,Tara Nair,Home Office,West,California,Furniture,Tables,Round Table,1020.59,3,0.1,181.13,UPI
ORD-13828,2023-03-05,2023-03-12,Standard Class,CUST-825,Sara Kapoor,Home Office,East,New York,Office Supplies,Binders,Ring Binder,500.51,11,0.1,116.64,Credit Card
ORD-13829,2023-07-26,2023-07-27,Second Class,CUST-218,Vivaan Khan,Corporate,West,Oregon,Office Supplies,Paper,A4 Paper Ream,39.46,5,0.0,10.48,Net Banking
ORD-13830,2022-07-02,2022-07-09,Standard Class,CUST-800,Isha Verma,Consumer,South,Tennessee,Furniture,Tables,Standing Desk,1728.63,4,0.15,366.77,Credit Card
ORD-13831,2022-03-29,2022-03-30,Second Class,CUST-485,Vivaan Reddy,Consumer,West,Oregon,Office Supplies,Art,Color Pencils,156.45,3,0.15,4.75,Credit Card
ORD-13832,2022-06-18,2022-06-24,Second Class,CUST-842,Arjun Nair,Consumer,Central,Texas,Furniture,Furnishings,Photo Frame,4288.15,11,0.4,-374.43,UPI
ORD-13833,2023-05-20,2023-05-27,Standard Class,CUST-134,Isha Reddy,Consumer,East,New York,Technology,Copiers,Portable Scanner,385.55,1,0.0,92.36,Debit Card
ORD-13834,2022-08-12,2022-08-18,Standard Class,CUST-568,Sara Mehta,Home Office,South,Tennessee,Technology,Phones,Cordless Phone,1458.63,2,0.2,159.35,Credit Card
ORD-13835,2023-12-05,2023-12-07,First Class,CUST-341,Arjun Rao,Corporate,West,Oregon,Technology,Accessories,USB Hub,4627.24,10,0.0,1299.98,Net Banking
ORD-13836,2022-07-21,2022-07-22,Second Class,CUST-520,Ananya Patel,Consumer,Central,Ohio,Office Supplies,Labels,Label Roll,144.04,11,0.15,35.4,Credit Card
ORD-13837,2024-10-26,2024-11-01,Second Class,CUST-854,Kabir Rao,Consumer,East,New Jersey,Technology,Phones,Cordless Phone,3019.54,5,0.1,685.03,Credit Card
ORD-13838,2022-03-17,2022-03-19,Standard Class,CUST-996,Vivaan Iyer,Consumer,Central,Illinois,Furniture,Furnishings,Photo Frame,2527.65,6,0.1,186.59,Credit Card
ORD-13839,2023-05-05,2023-05-10,Second Class,CUST-889,Isha Joshi,Consumer,East,New Jersey,Office Supplies,Art,Color Pencils,79.76,2,0.1,5.75,UPI
ORD-13840,2024-06-30,2024-07-06,Standard Class,CUST-233,Kabir Nair,Corporate,East,New York,Furniture,Bookcases,Corner Bookcase,4183.39,10,0.15,1077.46,Credit Card
ORD-13841,2022-02-21,2022-02-24,Standard Class,CUST-184,Diya Chawla,Home Office,South,Georgia,Technology,Copiers,Office Copier,6830.73,11,0.3,125.64,Cash on Delivery
ORD-13842,2024-12-30,2025-01-05,Standard Class,CUST-857,Rohan Chawla,Corporate,East,Pennsylvania,Office Supplies,Labels,Label Maker,368.34,5,0.15,1.05,Debit Card
ORD-13843,2024-02-29,2024-03-07,Second Class,CUST-613,Reyansh Sharma,Consumer,Central,Michigan,Office Supplies,Art,Sketch Pad,207.45,3,0.15,31.97,Cash on Delivery
ORD-13844,2022-11-23,2022-11-26,Standard Class,CUST-169,Zara Singh,Consumer,South,Tennessee,Technology,Copiers,Office Copier,3058.72,6,0.0,335.31,Credit Card
ORD-13845,2023-10-03,2023-10-04,Standard Class,CUST-840,Zara Nair,Home Office,East,New York,Office Supplies,Labels,Label Maker,712.71,7,0.0,231.53,Net Banking
ORD-13846,2024-05-25,2024-05-30,Second Class,CUST-744,Tara Kapoor,Consumer,East,New York,Furniture,Bookcases,Metal Bookcase,600.44,2,0.0,167.24,UPI
ORD-13847,2023-05-29,2023-06-05,Standard Class,CUST-423,Sara Rao,Consumer,West,California,Technology,Phones,Smartphone X1,1217.22,3,0.2,84.23,Credit Card
ORD-13848,2023-03-29,2023-04-04,Standard Class,CUST-225,Zara Gupta,Corporate,West,Oregon,Technology,Phones,Smartphone Lite,1167.94,1,0.15,300.26,UPI
ORD-13849,2023-07-22,2023-07-27,Standard Class,CUST-406,Meera Rao,Consumer,West,California,Office Supplies,Art,Color Pencils,496.09,6,0.1,126.76,Credit Card
ORD-13850,2024-09-20,2024-09-23,Standard Class,CUST-131,Neha Patel,Home Office,East,New York,Office Supplies,Paper,Sticky Notes,599.7,7,0.0,55.95,Credit Card
ORD-13851,2022-08-15,2022-08-18,Second Class,CUST-753,Ananya Singh,Consumer,East,New York,Technology,Phones,Cordless Phone,1501.1,6,0.2,298.36,Debit Card
ORD-13852,2023-10-09,2023-10-10,Standard Class,CUST-870,Kiara Reddy,Corporate,West,California,Furniture,Tables,Standing Desk,916.97,3,0.0,208.75,Net Banking
ORD-13853,2022-05-19,2022-05-22,Standard Class,CUST-898,Karan Rao,Corporate,Central,Illinois,Technology,Accessories,Keyboard,1498.66,1,0.0,170.12,Credit Card
ORD-13854,2023-03-29,2023-03-30,Standard Class,CUST-800,Isha Verma,Consumer,West,Washington,Technology,Copiers,Office Copier,3440.39,5,0.2,-220.37,Credit Card
ORD-13855,2022-01-13,2022-01-18,Standard Class,CUST-462,Kiara Chawla,Consumer,South,Tennessee,Office Supplies,Storage,File Cabinet,267.58,11,0.3,26.6,Cash on Delivery
ORD-13856,2023-03-16,2023-03-18,Standard Class,CUST-267,Diya Sharma,Corporate,South,Georgia,Office Supplies,Art,Sketch Pad,203.02,6,0.2,11.14,Cash on Delivery
ORD-13857,2023-09-13,2023-09-15,Standard Class,CUST-805,Arjun Singh,Consumer,South,Georgia,Office Supplies,Binders,Ring Binder,64.45,1,0.0,18.27,Cash on Delivery
ORD-13858,2024-10-30,2024-10-31,Same Day,CUST-648,Aditya Reddy,Consumer,East,Massachusetts,Office Supplies,Labels,Label Roll,43.27,1,0.15,5.38,Debit Card
ORD-13859,2024-07-29,2024-08-05,Standard Class,CUST-157,Tara Khan,Corporate,East,Massachusetts,Office Supplies,Binders,Ring Binder,520.01,5,0.1,150.58,Net Banking
ORD-13860,2024-04-27,2024-05-01,Standard Class,CUST-794,Dev Singh,Consumer,South,North Carolina,Office Supplies,Storage,Shelf Unit,131.37,2,0.3,18.49,Debit Card
ORD-13861,2022-10-09,2022-10-12,Standard Class,CUST-411,Sara Joshi,Corporate,South,Georgia,Office Supplies,Labels,Label Roll,531.24,10,0.1,144.63,Debit Card
ORD-13862,2024-10-18,2024-10-22,First Class,CUST-877,Isha Singh,Consumer,East,New Jersey,Office Supplies,Art,Marker Set,10.0,2,0.0,1.13,Net Banking
ORD-13863,2022-11-17,2022-11-22,Standard Class,CUST-207,Zara Patel,Consumer,West,Washington,Furniture,Furnishings,Wall Clock,2371.08,3,0.1,395.49,UPI
ORD-13864,2023-07-19,2023-07-25,Second Class,CUST-147,Zara Chawla,Consumer,West,Oregon,Office Supplies,Binders,View Binder,965.18,9,0.1,223.67,Credit Card
ORD-13865,2024-02-03,2024-02-08,Standard Class,CUST-889,Karan Singh,Consumer,East,New Jersey,Office Supplies,Binders,Clip Binder,29.69,3,0.0,2.86,Debit Card
ORD-13866,2023-01-20,2023-01-23,First Class,CUST-233,Kabir Nair,Corporate,West,Oregon,Technology,Machines,3D Printer,2732.34,2,0.0,293.64,Net Banking
ORD-13867,2024-03-06,2024-03-12,Standard Class,CUST-443,Vivaan Kapoor,Consumer,East,New York,Furniture,Tables,Conference Table,507.18,1,0.0,157.94,Net Banking
ORD-13868,2022-01-31,2022-02-04,Standard Class,CUST-965,Aarav Sharma,Consumer,Central,Illinois,Office Supplies,Paper,Printer Paper,1043.19,10,0.1,125.97,Credit Card
ORD-13869,2022-01-01,2022-01-06,Second Class,CUST-783,Ananya Kapoor,Home Office,West,Nevada,Furniture,Bookcases,Metal Bookcase,1748.68,5,0.0,584.28,UPI
ORD-13870,2023-12-15,2023-12-21,Second Class,CUST-776,Aarav Mehta,Corporate,East,Massachusetts,Technology,Machines,Desktop PC,5293.95,8,0.0,400.6,Debit Card
ORD-13871,2023-07-17,2023-07-20,Standard Class,CUST-784,Neha Rao,Consumer,West,California,Office Supplies,Art,Sketch Pad,174.67,11,0.3,21.7,UPI
ORD-13872,2023-02-07,2023-02-09,Standard Class,CUST-835,Kabir Chawla,Corporate,South,Florida,Office Supplies,Art,Sketch Pad,664.68,11,0.15,89.57,UPI
ORD-13873,2024-01-21,2024-01-28,Standard Class,CUST-169,Zara Singh,Corporate,South,North Carolina,Office Supplies,Art,Marker Set,1070.63,10,0.0,241.91,Credit Card
ORD-13874,2022-05-06,2022-05-07,Standard Class,CUST-320,Aditya Rao,Corporate,West,Washington,Furniture,Bookcases,Metal Bookcase,1703.97,10,0.1,114.93,Debit Card
ORD-13875,2024-12-17,2024-12-20,Second Class,CUST-645,Kabir Singh,Corporate,Central,Michigan,Office Supplies,Labels,Label Roll,290.01,4,0.1,58.86,UPI
ORD-13876,2024-12-05,2024-12-10,Standard Class,CUST-909,Neha Singh,Consumer,South,Florida,Office Supplies,Binders,View Binder,366.63,10,0.1,16.82,UPI
ORD-13877,2022-07-17,2022-07-21,Standard Class,CUST-100,Neha Iyer,Consumer,West,California,Office Supplies,Binders,Ring Binder,52.5,1,0.2,-1.72,Cash on Delivery
ORD-13878,2023-02-16,2023-02-21,Standard Class,CUST-772,Meera Chawla,Home Office,East,Massachusetts,Office Supplies,Storage,Storage Box,63.75,1,0.1,17.97,UPI
ORD-13879,2022-01-23,2022-01-24,Standard Class,CUST-181,Ishaan Das,Consumer,East,New Jersey,Office Supplies,Storage,Shelf Unit,247.28,5,0.1,-0.95,Cash on Delivery
ORD-13880,2024-04-05,2024-04-08,Second Class,CUST-583,Zara Iyer,Corporate,Central,Texas,Technology,Copiers,Portable Scanner,1577.83,2,0.2,22.45,Debit Card
ORD-13881,2024-01-27,2024-01-30,Standard Class,CUST-927,Zara Mehta,Corporate,East,New York,Office Supplies,Storage,File Cabinet,855.01,8,0.1,229.46,UPI
ORD-13882,2022-03-11,2022-03-12,Standard Class,CUST-505,Meera Reddy,Corporate,West,Oregon,Technology,Copiers,Office Copier,4717.67,7,0.1,921.06,Debit Card
ORD-13883,2022-02-27,2022-03-02,Standard Class,CUST-402,Kabir Sharma,Home Office,East,Massachusetts,Office Supplies,Art,Marker Set,658.48,10,0.2,52.53,UPI
ORD-13884,2022-01-03,2022-01-05,Standard Class,CUST-927,Kabir Gupta,Consumer,Central,Michigan,Technology,Accessories,Keyboard,495.38,2,0.0,76.35,Net Banking
ORD-13885,2024-05-23,2024-05-25,Standard Class,CUST-233,Kabir Nair,Corporate,West,Oregon,Furniture,Furnishings,Cushion,3238.88,5,0.2,553.49,Debit Card
ORD-13886,2024-11-08,2024-11-15,Standard Class,CUST-808,Rohan Rao,Consumer,Central,Ohio,Furniture,Chairs,Folding Chair,5426.91,10,0.3,611.41,Net Banking
